 *  Executing task in folder rocket_groundstation: platformio device monitor 

--- Terminal on /dev/cu.usbserial-A5069RR4 | 115200 8-N-1
--- Available filters and text transformations: debug, default, direct, esp8266_exception_decoder, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
1760,0,-104.68,0.00,-0.04,1.22,9.82,6.9,0.3,-0.7,0
1770,0,-104.73,0.00,-0.04,1.22,9.82,6.9,0.3,-0.7,0
1780,0,-104.75,0.00,-0.05,1.22,9.80,6.9,0.3,-0.7,0
1790,0,-104.75,0.00,-0.04,1.21,9.82,6.9,0.3,-0.7,0
1800,0,-104.76,0.00,-0.05,1.22,9.80,6.9,0.3,-0.7,0
1810,0,-104.75,0.00,-0.02,1.23,9.81,6.9,0.3,-0.7,0
1820,0,-104.68,0.00,-0.05,1.23,9.80,6.9,0.3,-0.7,0
1830,0,-104.74,0.00,-0.05,1.23,9.80,6.9,0.3,-0.7,0
1840,0,-104.69,0.00,-0.02,1.22,9.81,6.9,0.3,-0.7,0
1850,0,-104.66,0.00,-0.05,1.21,9.82,6.9,0.3,-0.7,0
1860,0,-104.63,0.00,-0.04,1.22,9.81,6.9,0.3,-0.7,0
1870,0,-104.57,0.00,-0.04,1.23,9.83,6.9,0.3,-0.7,0
1880,0,-104.50,0.00,-0.04,1.23,9.81,6.9,0.3,-0.7,0
1890,0,-104.43,0.00,-0.04,1.23,9.80,6.9,0.3,-0.7,0
1900,0,-104.50,0.00,-0.04,1.23,9.82,6.9,0.3,-0.7,0
1910,0,-104.64,0.00,-0.05,1.21,9.80,6.9,0.3,-0.7,0
1920,0,-104.69,0.00,-0.03,1.23,9.80,6.9,0.3,-0.7,0
1930,0,-104.59,0.00,-0.04,1.23,9.82,6.9,0.3,-0.7,0
1940,0,-104.58,0.00,-0.04,1.21,9.80,6.9,0.3,-0.7,0
1950,0,-104.49,0.00,-0.04,1.22,9.81,6.9,0.3,-0.7,0
1960,0,-104.48,0.00,-0.04,1.22,9.81,6.9,0.3,-0.7,0
1970,0,-104.59,0.00,-0.03,1.22,9.80,6.9,0.3,-0.7,0
1980,0,-104.62,0.00,-0.04,1.24,9.81,6.9,0.3,-0.7,0
1990,0,-104.47,0.00,-0.04,1.23,9.82,6.9,0.3,-0.7,0
2000,0,-104.49,0.00,-0.05,1.22,9.83,6.9,0.3,-0.8,0
2010,0,-104.34,0.00,-0.06,1.23,9.81,6.9,0.3,-0.8,0
2020,0,-104.33,0.00,-0.05,1.22,9.80,6.9,0.3,-0.8,0
2030,0,-104.47,0.00,-0.04,1.23,9.81,6.9,0.3,-0.8,0
2040,0,-104.45,0.00,-0.03,1.22,9.81,6.9,0.3,-0.8,0
2050,0,-104.43,0.00,-0.04,1.21,9.81,6.9,0.3,-0.8,0
2060,0,-104.51,0.00,-0.04,1.23,9.80,6.9,0.3,-0.8,0
2070,0,-104.52,0.00,-0.03,1.23,9.81,6.9,0.3,-0.8,0
2080,0,-104.74,0.00,-0.04,1.22,9.81,6.9,0.3,-0.8,0
2090,0,-104.69,0.00,-0.05,1.22,9.81,7.0,0.3,-0.8,0
2100,0,-104.85,0.00,-0.04,1.22,9.79,7.0,0.3,-0.8,0
2110,0,-104.71,0.00,-0.04,1.21,9.79,7.0,0.3,-0.8,0
2120,0,-104.76,0.00,-0.04,1.22,9.81,7.0,0.3,-0.8,0
2130,0,-104.66,0.00,-0.05,1.22,9.82,7.0,0.3,-0.8,0
2140,0,-104.64,0.00,-0.03,1.22,9.80,7.0,0.3,-0.8,0
2150,0,-104.70,0.00,-0.05,1.20,9.80,7.0,0.3,-0.8,0
2160,0,-104.62,0.00,-0.03,1.22,9.81,7.0,0.3,-0.8,0
2170,0,-104.48,0.00,-0.05,1.24,9.81,7.0,0.3,-0.8,0
2180,0,-104.58,0.00,-0.05,1.23,9.80,7.0,0.3,-0.8,0
2190,0,-104.53,0.00,-0.05,1.22,9.80,7.0,0.3,-0.8,0
2200,0,-104.58,0.00,-0.05,1.22,9.81,7.0,0.3,-0.8,0
2210,0,-104.57,0.00,-0.05,1.21,9.80,7.0,0.3,-0.8,0
2220,0,-104.42,0.00,-0.05,1.23,9.81,7.0,0.3,-0.8,0
